Ant 0 / Chirp 20 / Point 4 (Raw: 7, Parsed: -4)
Ant 0 / Chirp 21 / Point 4 (Raw: 30, Parsed: -8)
Ant 0 / Chirp 22 / Point 4 (Raw: 8, Parsed: -14)
Ant 0 / Chirp 23 / Point 4 (Raw: 36, Parsed: -11)
Ant 0 / Chirp 24 / Point 4 (Raw: 14, Parsed: -19)
Ant 0 / Chirp 25 / Point 4 (Raw: 36, Parsed: -10)
Ant 0 / Chirp 26 / Point 4 (Raw: 21, Parsed: -16)
Ant 0 / Chirp 27 / Point 4 (Raw: 39, Parsed: -16)
Ant 0 / Chirp 28 / Point 4 (Raw: 5, Parsed: -24)
Ant 0 / Chirp 29 / Point 4 (Raw: 31, Parsed: -19)
Ant 0 / Chirp 30 / Point 4 (Raw: 12, Parsed: -23)
Ant 0 / Chirp 31 / Point 4 (Raw: 29, Parsed: -17)
Ant 0 / Chirp 32 / Point 4 (Raw: 8, Parsed: -24)
Ant 0 / Chirp 33 / Point 4 (Raw: 31, Parsed: -20)
Ant 0 / Chirp 34 / Point 4 (Raw: 254, Parsed: -27)
Ant 0 / Chirp 35 / Point 4 (Raw: 17, Parsed: -18)
Ant 0 / Chirp 36 / Point 4 (Raw: 1, Parsed: -29)
Ant 0 / Chirp 37 / Point 4 (Raw: 19, Parsed: -25)
Ant 0 / Chirp 38 / Point 4 (Raw: 255, Parsed: -25)
Ant 0 / Chirp 39 / Point 4 (Raw: 13, Parsed: -26)
Ant 0 / Chirp 40 / Point 4 (Raw: 252, Parsed: -25)
Ant 0 / Chirp 41 / Point 4 (Raw: 16, Parsed: -32)
Ant 0 / Chirp 42 / Point 4 (Raw: 248, Parsed: -23)
Ant 0 / Chirp 43 / Point 4 (Raw: 10, Parsed: -29)
Ant 0 / Chirp 44 / Point 4 (Raw: 242, Parsed: -26)
Ant 0 / Chirp 45 / Point 4 (Raw: 13, Parsed: -22)
Ant 0 / Chirp 46 / Point 4 (Raw: 245, Parsed: -21)
Ant 0 / Chirp 47 / Point 4 (Raw: 6, Parsed: -13)
Ant 0 / Chirp 48 / Point 4 (Raw: 237, Parsed: -13)
Ant 0 / Chirp 49 / Point 4 (Raw: 5, Parsed: 0)
Ant 0 / Chirp 50 / Point 4 (Raw: 246, Parsed: -3)
Ant 0 / Chirp 51 / Point 4 (Raw: 2, Parsed: -4)
Ant 0 / Chirp 52 / Point 4 (Raw: 240, Parsed: 1)
Ant 0 / Chirp 53 / Point 4 (Raw: 6, Parsed: 2)
Ant 0 / Chirp 54 / Point 4 (Raw: 240, Parsed: 15)
Ant 0 / Chirp 55 / Point 4 (Raw: 4, Parsed: 10)
Ant 0 / Chirp 56 / Point 4 (Raw: 232, Parsed: 14)
Ant 0 / Chirp 57 / Point 4 (Raw: 0, Parsed: 1)
Ant 0 / Chirp 58 / Point 4 (Raw: 237, Parsed: 1)
Ant 0 / Chirp 59 / Point 4 (Raw: 3, Parsed: -3)
Ant 0 / Chirp 60 / Point 4 (Raw: 233, Parsed: 0)
Ant 0 / Chirp 61 / Point 4 (Raw: 251, Parsed: -4)
Ant 0 / Chirp 62 / Point 4 (Raw: 239, Parsed: -8)
Ant 0 / Chirp 63 / Point 4 (Raw: 6, Parsed: -9)
Ant 0 / Chirp 0 / Point 5 (Raw: 228, Parsed: -28)
Ant 0 / Chirp 1 / Point 5 (Raw: 1, Parsed: -31)
Ant 0 / Chirp 2 / Point 5 (Raw: 225, Parsed: -29)
Ant 0 / Chirp 3 / Point 5 (Raw: 3, Parsed: -29)
Ant 0 / Chirp 4 / Point 5 (Raw: 227, Parsed: -22)
Ant 0 / Chirp 5 / Point 5 (Raw: 9, Parsed: -14)
Ant 0 / Chirp 6 / Point 5 (Raw: 227, Parsed: -21)
Ant 0 / Chirp 7 / Point 5 (Raw: 12, Parsed: -16)
Ant 0 / Chirp 8 / Point 5 (Raw: 234, Parsed: -9)
Ant 0 / Chirp 9 / Point 5 (Raw: 6, Parsed: -7)
Ant 0 / Chirp 10 / Point 5 (Raw: 242, Parsed: -6)
Ant 0 / Chirp 11 / Point 5 (Raw: 13, Parsed: -2)
Ant 0 / Chirp 12 / Point 5 (Raw: 235, Parsed: -7)
Ant 0 / Chirp 13 / Point 5 (Raw: 15, Parsed: 1)
Ant 0 / Chirp 14 / Point 5 (Raw: 240, Parsed: 0)
Ant 0 / Chirp 15 / Point 5 (Raw: 24, Parsed: 4)
Ant 0 / Chirp 16 / Point 5 (Raw: 247, Parsed: -3)
Ant 0 / Chirp 17 / Point 5 (Raw: 18, Parsed: -5)
Ant 0 / Chirp 18 / Point 5 (Raw: 249, Parsed: -9)
Ant 0 / Chirp 19 / Point 5 (Raw: 22, Parsed: -20)
Ant 0 / Chirp 20 / Point 5 (Raw: 250, Parsed: -12)
Ant 0 / Chirp 21 / Point 5 (Raw: 25, Parsed: -19)
Ant 0 / Chirp 22 / Point 5 (Raw: 254, Parsed: -13)
Ant 0 / Chirp 23 / Point 5 (Raw: 29, Parsed: -18)
Ant 0 / Chirp 24 / Point 5 (Raw: 249, Parsed: -26)
Ant 0 / Chirp 25 / Point 5 (Raw: 31, Parsed: -25)
Ant 0 / Chirp 26 / Point 5 (Raw: 1, Parsed: -30)
Ant 0 / Chirp 27 / Point 5 (Raw: 29, Parsed: -32)
Ant 0 / Chirp 28 / Point 5 (Raw: 0, Parsed: -27)
Ant 0 / Chirp 29 / Point 5 (Raw: 25, Parsed: -32)
Ant 0 / Chirp 30 / Point 5 (Raw: 4, Parsed: -33)
Ant 0 / Chirp 31 / Point 5 (Raw: 25, Parsed: -30)
Ant 0 / Chirp 32 / Point 5 (Raw: 253, Parsed: -34)
Ant 0 / Chirp 33 / Point 5 (Raw: 18, Parsed: -34)
Ant 0 / Chirp 34 / Point 5 (Raw: 251, Parsed: -32)
Ant 0 / Chirp 35 / Point 5 (Raw: 25, Parsed: -33)
Ant 0 / Chirp 36 / Point 5 (Raw: 247, Parsed: -33)
Ant 0 / Chirp 37 / Point 5 (Raw: 17, Parsed: -25)
Ant 0 / Chirp 38 / Point 5 (Raw: 236, Parsed: -31)
Ant 0 / Chirp 39 / Point 5 (Raw: 16, Parsed: -31)
Ant 0 / Chirp 40 / Point 5 (Raw: 244, Parsed: -34)
Ant 0 / Chirp 41 / Point 5 (Raw: 10, Parsed: -30)
Ant 0 / Chirp 42 / Point 5 (Raw: 237, Parsed: -36)
Ant 0 / Chirp 43 / Point 5 (Raw: 11, Parsed: -32)
Ant 0 / Chirp 44 / Point 5 (Raw: 243, Parsed: -28)
Ant 0 / Chirp 45 / Point 5 (Raw: 2, Parsed: -22)
Ant 0 / Chirp 46 / Point 5 (Raw: 238, Parsed: -25)
Ant 0 / Chirp 47 / Point 5 (Raw: 6, Parsed: -22)
Ant 0 / Chirp 48 / Point 5 (Raw: 230, Parsed: -24)
Ant 0 / Chirp 49 / Point 5 (Raw: 2, Parsed: -19)
Ant 0 / Chirp 50 / Point 5 (Raw: 231, Parsed: -12)
Ant 0 / Chirp 51 / Point 5 (Raw: 6, Parsed: -13)
Ant 0 / Chirp 52 / Point 5 (Raw: 226, Parsed: -17)
Ant 0 / Chirp 53 / Point 5 (Raw: 253, Parsed: -12)
Ant 0 / Chirp 54 / Point 5 (Raw: 224, Parsed: -9)
Ant 0 / Chirp 55 / Point 5 (Raw: 253, Parsed: -7)
Ant 0 / Chirp 56 / Point 5 (Raw: 229, Parsed: -5)
Ant 0 / Chirp 57 / Point 5 (Raw: 245, Parsed: -2)
